Horizonte,MAE,MSE,RMSE,MAPE,BDS_pvalue_h1
1,1735.026343893349,4911803.337597608,2216.2588606924073,9.705390479884217,0.8967076193728124
2,0.021002304241389626,0.0009858301254695463,0.03139793186612052,370.1739704174066,
3,0.040649815333182196,0.0031043670427356594,0.05571684702794712,7.039457584394232,
4,1635.4336577193237,5398252.5721069155,2323.4139906841647,8.510497918491444,
5,1651.2350784833714,4988690.277425215,2233.5376149564204,11.084909973952714,
6,1796.0765223623853,7228901.290951367,2688.6616170413427,9.775076983180814,
7,2035.6728753942089,7599997.429378966,2756.809284186878,10.430465689684128,
Promedio,1264.7865899960302,4303949.27307861,1745.5383546200153,60.95996700671346,
