Horizonte,MAE,MSE,RMSE,MAPE,BDS_pvalue_h1
1,2394.2299129157104,11559275.70879047,3399.8934849183834,13.367358388340003,3.833859712011076e-05
2,0.022983756208218478,0.0010904830775834054,0.03302246322707326,242.72926764665397,
3,0.05110898131625179,0.0046938937459918405,0.06851199709533974,9.176243302212578,
4,2566.163138394137,12155327.340783922,3486.4491019924444,14.233949152176423,
5,2220.456841111489,8343640.224693817,2888.5360002419593,13.851314852230384,
6,2628.0803904458144,15310317.342535466,3912.8400609449227,14.892554676364117,
7,2688.943749440044,12640488.800479831,3555.3465091998883,16.562110062666015,
Promedio,1785.4211607206744,8572721.346152555,2463.3095273939884,46.40182829723478,
