Horizonte,MAE,MSE,RMSE,MAPE,BDS_pvalue_h1
1,4491.185360471492,38159024.22904363,6177.2991047094065,29.04340541799962,0.4688674954711407
2,0.027204227403435876,0.0017784025529034519,0.042171110406336844,433.8887095542598,
3,0.11822349475659749,0.041960351137125984,0.20484225915842166,19.033877575989145,
4,3460.393349095394,23520457.63257291,4849.78944208642,27.068557790942023,
5,3333.936450623629,21283810.155190066,4613.43799732803,22.31562460454817,
6,3055.3839624451757,15898266.30744979,3987.2630095655577,21.05520803104217,
7,4000.557468176056,34813440.08402768,5900.291525342428,25.063202278168827,
Promedio,2620.228859790558,19096428.350288976,3646.9040132002015,82.49551217899281,
