Horizonte,MAE,MSE,RMSE,MAPE,BDS_pvalue_h1
1,4078.731291190905,30746846.232588656,5544.983880282129,30.9061490652206,0.20907713738343994
2,0.02156907800104804,0.000889130594306946,0.02981829294756737,277.78361208492777,
3,0.09834573534280011,0.026002313783890542,0.16125232954562405,15.878971692990687,
4,4440.089412935699,47011113.40877228,6856.4650811312595,35.05848360283781,
5,3531.28875801282,28377570.436811082,5327.060205855672,21.0263537616552,
6,3435.3273517628213,24826475.02936491,4982.617287065595,22.28701469542336,
7,3596.905279447116,24871694.20463448,4987.152915705962,17.85351676215746,
Promedio,2726.066001166101,22261957.048437554,3956.9243486661585,60.113443095030405,
