Horizonte,MAE,MSE,RMSE,MAPE,BDS_pvalue_h1
1,4743.668510485197,32654399.50777126,5714.402812873035,29.14599596461056,0.6334341559329492
2,0.017765700876686566,0.0007501685461325241,0.027389204919685495,148.23394688849385,
3,0.08112249359593512,0.014579514834765307,0.12074566176374747,14.17671863992852,
4,4009.043947368419,33374441.393969756,5777.061657449205,30.49585325219411,
5,2669.466325041118,12459227.017256914,3529.763025651568,15.57451139570272,
6,3897.0259482935853,34913776.35811573,5908.788061702309,26.813561817230998,
7,4436.82597238641,29587490.228696227,5439.438411150201,31.42261301957136,
Promedio,2822.3042273956007,20427047.788734224,3767.086014813286,42.266171568247444,
